obs,period,date,year,month,height_live,epoch,locality,site,bar,station,treatment,strata,gear
9796,1,7/7/2010,2010,7,14.3,1,HB,O,1,HBO1,control,Y_NA,quadrat
9797,1,7/7/2010,2010,7,14.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9798,1,7/7/2010,2010,7,14.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9799,1,7/7/2010,2010,7,14.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9800,1,7/7/2010,2010,7,14.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9801,1,7/7/2010,2010,7,14.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9802,1,7/7/2010,2010,7,15,1,HB,O,1,HBO1,control,Y_NA,quadrat
9803,1,7/7/2010,2010,7,15,1,HB,O,1,HBO1,control,Y_NA,quadrat
9804,1,7/7/2010,2010,7,15,1,HB,O,1,HBO1,control,Y_NA,quadrat
9805,1,7/7/2010,2010,7,15.1,1,HB,O,1,HBO1,control,Y_NA,quadrat
9806,1,7/7/2010,2010,7,15.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9807,1,7/7/2010,2010,7,15.7,1,HB,O,1,HBO1,control,Y_NA,quadrat
9808,1,7/7/2010,2010,7,15.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9809,1,7/7/2010,2010,7,15.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9810,1,7/7/2010,2010,7,16.1,1,HB,O,1,HBO1,control,Y_NA,quadrat
9811,1,7/7/2010,2010,7,16.1,1,HB,O,1,HBO1,control,Y_NA,quadrat
9812,1,7/7/2010,2010,7,16.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9813,1,7/7/2010,2010,7,16.3,1,HB,O,1,HBO1,control,Y_NA,quadrat
9814,1,7/7/2010,2010,7,16.7,1,HB,O,1,HBO1,control,Y_NA,quadrat
9815,1,7/7/2010,2010,7,16.7,1,HB,O,1,HBO1,control,Y_NA,quadrat
9816,1,7/7/2010,2010,7,16.9,1,HB,O,1,HBO1,control,Y_NA,quadrat
9817,1,7/7/2010,2010,7,17,1,HB,O,1,HBO1,control,Y_NA,quadrat
9818,1,7/7/2010,2010,7,17.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9819,1,7/7/2010,2010,7,17.6,1,HB,O,1,HBO1,control,Y_NA,quadrat
9820,1,7/7/2010,2010,7,17.7,1,HB,O,1,HBO1,control,Y_NA,quadrat
9821,1,7/7/2010,2010,7,18.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9822,1,7/7/2010,2010,7,18.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9823,1,7/7/2010,2010,7,19.3,1,HB,O,1,HBO1,control,Y_NA,quadrat
9824,1,7/7/2010,2010,7,19.6,1,HB,O,1,HBO1,control,Y_NA,quadrat
9825,1,7/7/2010,2010,7,19.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9826,1,7/7/2010,2010,7,22.3,1,HB,O,1,HBO1,control,Y_NA,quadrat
9827,1,7/7/2010,2010,7,23,1,HB,O,1,HBO1,control,Y_NA,quadrat
9828,1,7/7/2010,2010,7,25.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9829,1,7/7/2010,2010,7,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9830,1,7/7/2010,2010,7,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9831,1,7/7/2010,2010,7,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9832,1,7/7/2010,2010,7,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9833,2,12/8/2010,2010,12,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9834,2,12/8/2010,2010,12,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9835,2,12/8/2010,2010,12,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9836,2,12/8/2010,2010,12,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9837,2,12/8/2010,2010,12,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9838,3,7/10/2011,2011,7,1.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9839,3,7/10/2011,2011,7,1.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9840,3,7/10/2011,2011,7,1.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9841,3,7/10/2011,2011,7,6,1,HB,O,1,HBO1,control,Y_NA,quadrat
9842,3,7/10/2011,2011,7,6.3,1,HB,O,1,HBO1,control,Y_NA,quadrat
9843,3,7/10/2011,2011,7,6.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9844,3,7/10/2011,2011,7,6.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9845,3,7/10/2011,2011,7,6.6,1,HB,O,1,HBO1,control,Y_NA,quadrat
9846,3,7/10/2011,2011,7,6.7,1,HB,O,1,HBO1,control,Y_NA,quadrat
9847,3,7/10/2011,2011,7,8.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9848,3,7/10/2011,2011,7,8.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9849,3,7/10/2011,2011,7,17.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9850,2,10/27/2010,2010,10,21,1,HB,O,1,HBO1,control,Y_NA,quadrat
9851,2,10/27/2010,2010,10,27,1,HB,O,1,HBO1,control,Y_NA,quadrat
9852,2,10/27/2010,2010,10,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9853,2,10/27/2010,2010,10,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9854,2,10/27/2010,2010,10,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9855,2,10/27/2010,2010,10,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9856,2,10/27/2010,2010,10,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9857,2,10/27/2010,2010,10,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9858,2,10/27/2010,2010,10,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9859,2,10/27/2010,2010,10,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9860,2,10/27/2010,2010,10,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9861,1,8/6/2010,2010,8,4.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9862,1,8/6/2010,2010,8,5.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9863,1,8/6/2010,2010,8,6.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9864,1,8/6/2010,2010,8,6.6,1,HB,O,1,HBO1,control,Y_NA,quadrat
9865,1,8/6/2010,2010,8,6.6,1,HB,O,1,HBO1,control,Y_NA,quadrat
9866,1,8/6/2010,2010,8,7.6,1,HB,O,1,HBO1,control,Y_NA,quadrat
9867,1,8/6/2010,2010,8,7.7,1,HB,O,1,HBO1,control,Y_NA,quadrat
9868,1,8/6/2010,2010,8,7.7,1,HB,O,1,HBO1,control,Y_NA,quadrat
9869,1,8/6/2010,2010,8,8.7,1,HB,O,1,HBO1,control,Y_NA,quadrat
9870,1,8/6/2010,2010,8,8.7,1,HB,O,1,HBO1,control,Y_NA,quadrat
9871,1,8/6/2010,2010,8,8.7,1,HB,O,1,HBO1,control,Y_NA,quadrat
9872,1,8/6/2010,2010,8,8.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9873,1,8/6/2010,2010,8,8.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9874,1,8/6/2010,2010,8,9.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9875,1,8/6/2010,2010,8,9.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9876,1,8/6/2010,2010,8,9.9,1,HB,O,1,HBO1,control,Y_NA,quadrat
9877,1,8/6/2010,2010,8,9.9,1,HB,O,1,HBO1,control,Y_NA,quadrat
9878,1,8/6/2010,2010,8,9.9,1,HB,O,1,HBO1,control,Y_NA,quadrat
9879,1,8/6/2010,2010,8,10,1,HB,O,1,HBO1,control,Y_NA,quadrat
9880,1,8/6/2010,2010,8,10,1,HB,O,1,HBO1,control,Y_NA,quadrat
9881,1,8/6/2010,2010,8,10,1,HB,O,1,HBO1,control,Y_NA,quadrat
9882,1,8/6/2010,2010,8,10.1,1,HB,O,1,HBO1,control,Y_NA,quadrat
9883,1,8/6/2010,2010,8,10.9,1,HB,O,1,HBO1,control,Y_NA,quadrat
9884,1,8/6/2010,2010,8,10.9,1,HB,O,1,HBO1,control,Y_NA,quadrat
9885,1,8/6/2010,2010,8,11.1,1,HB,O,1,HBO1,control,Y_NA,quadrat
9886,1,8/6/2010,2010,8,11.1,1,HB,O,1,HBO1,control,Y_NA,quadrat
9887,1,8/6/2010,2010,8,11.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9888,1,8/6/2010,2010,8,12.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9889,1,8/6/2010,2010,8,12.3,1,HB,O,1,HBO1,control,Y_NA,quadrat
9890,1,8/6/2010,2010,8,12.3,1,HB,O,1,HBO1,control,Y_NA,quadrat
9891,1,8/6/2010,2010,8,14.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9892,1,8/6/2010,2010,8,15.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9893,1,8/6/2010,2010,8,15.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9894,1,8/6/2010,2010,8,15.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9895,1,8/6/2010,2010,8,17.6,1,HB,O,1,HBO1,control,Y_NA,quadrat
9896,1,8/6/2010,2010,8,18.7,1,HB,O,1,HBO1,control,Y_NA,quadrat
9897,1,8/6/2010,2010,8,19.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9898,1,8/6/2010,2010,8,23.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9899,1,8/6/2010,2010,8,24.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9900,1,8/6/2010,2010,8,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9901,2,12/8/2010,2010,12,10,1,HB,O,1,HBO1,control,Y_NA,quadrat
9902,2,12/8/2010,2010,12,10,1,HB,O,1,HBO1,control,Y_NA,quadrat
9903,2,12/8/2010,2010,12,10.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9904,2,12/8/2010,2010,12,10.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9905,2,12/8/2010,2010,12,10.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9906,2,12/8/2010,2010,12,10.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9907,2,12/8/2010,2010,12,11.6,1,HB,O,1,HBO1,control,Y_NA,quadrat
9908,2,12/8/2010,2010,12,11.6,1,HB,O,1,HBO1,control,Y_NA,quadrat
9909,2,12/8/2010,2010,12,12.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9910,2,12/8/2010,2010,12,12.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9911,2,12/8/2010,2010,12,14,1,HB,O,1,HBO1,control,Y_NA,quadrat
9912,2,12/8/2010,2010,12,14,1,HB,O,1,HBO1,control,Y_NA,quadrat
9913,2,12/8/2010,2010,12,14.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9914,2,12/8/2010,2010,12,14.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9915,2,12/8/2010,2010,12,15,1,HB,O,1,HBO1,control,Y_NA,quadrat
9916,2,12/8/2010,2010,12,15,1,HB,O,1,HBO1,control,Y_NA,quadrat
9917,2,12/8/2010,2010,12,16,1,HB,O,1,HBO1,control,Y_NA,quadrat
9918,2,12/8/2010,2010,12,16,1,HB,O,1,HBO1,control,Y_NA,quadrat
9919,2,12/8/2010,2010,12,21.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9920,2,12/8/2010,2010,12,21.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9921,2,12/8/2010,2010,12,22.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9922,2,12/8/2010,2010,12,22.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9923,2,12/8/2010,2010,12,22.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9924,2,12/8/2010,2010,12,22.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9925,2,12/8/2010,2010,12,26,1,HB,O,1,HBO1,control,Y_NA,quadrat
9926,2,12/8/2010,2010,12,26,1,HB,O,1,HBO1,control,Y_NA,quadrat
9927,2,12/8/2010,2010,12,30.3,1,HB,O,1,HBO1,control,Y_NA,quadrat
9928,2,12/8/2010,2010,12,30.3,1,HB,O,1,HBO1,control,Y_NA,quadrat
9929,2,12/8/2010,2010,12,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9930,2,12/8/2010,2010,12,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9931,2,12/8/2010,2010,12,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9932,2,12/8/2010,2010,12,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9933,2,12/8/2010,2010,12,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9934,3,7/10/2011,2011,7,1,1,HB,O,1,HBO1,control,Y_NA,quadrat
9935,3,7/10/2011,2011,7,1.1,1,HB,O,1,HBO1,control,Y_NA,quadrat
9936,3,7/10/2011,2011,7,2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9937,3,7/10/2011,2011,7,2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9938,3,7/10/2011,2011,7,2.1,1,HB,O,1,HBO1,control,Y_NA,quadrat
9939,3,7/10/2011,2011,7,2.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9940,3,7/10/2011,2011,7,2.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9941,3,7/10/2011,2011,7,3,1,HB,O,1,HBO1,control,Y_NA,quadrat
9942,3,7/10/2011,2011,7,3.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9943,3,7/10/2011,2011,7,3.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9944,3,7/10/2011,2011,7,3.6,1,HB,O,1,HBO1,control,Y_NA,quadrat
9945,3,7/10/2011,2011,7,4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9946,3,7/10/2011,2011,7,4.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9947,3,7/10/2011,2011,7,4.6,1,HB,O,1,HBO1,control,Y_NA,quadrat
9948,3,7/10/2011,2011,7,4.6,1,HB,O,1,HBO1,control,Y_NA,quadrat
9949,3,7/10/2011,2011,7,4.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9950,3,7/10/2011,2011,7,4.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9951,3,7/10/2011,2011,7,5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9952,3,7/10/2011,2011,7,5.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9953,3,7/10/2011,2011,7,5.9,1,HB,O,1,HBO1,control,Y_NA,quadrat
9954,3,7/10/2011,2011,7,6,1,HB,O,1,HBO1,control,Y_NA,quadrat
9955,3,7/10/2011,2011,7,6,1,HB,O,1,HBO1,control,Y_NA,quadrat
9956,3,7/10/2011,2011,7,6.9,1,HB,O,1,HBO1,control,Y_NA,quadrat
9957,3,7/10/2011,2011,7,7.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9958,3,7/10/2011,2011,7,8.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9959,3,7/10/2011,2011,7,9.1,1,HB,O,1,HBO1,control,Y_NA,quadrat
9960,3,7/10/2011,2011,7,9.3,1,HB,O,1,HBO1,control,Y_NA,quadrat
9961,3,7/10/2011,2011,7,9.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9962,3,7/10/2011,2011,7,9.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9963,3,7/10/2011,2011,7,9.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9964,3,7/10/2011,2011,7,9.9,1,HB,O,1,HBO1,control,Y_NA,quadrat
9965,3,7/10/2011,2011,7,11.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9966,3,7/10/2011,2011,7,11.3,1,HB,O,1,HBO1,control,Y_NA,quadrat
9967,3,7/10/2011,2011,7,14.1,1,HB,O,1,HBO1,control,Y_NA,quadrat
9968,3,7/10/2011,2011,7,14.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9969,2,10/27/2010,2010,10,9,1,HB,O,1,HBO1,control,Y_NA,quadrat
9970,2,10/27/2010,2010,10,10,1,HB,O,1,HBO1,control,Y_NA,quadrat
9971,2,10/27/2010,2010,10,10.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9972,2,10/27/2010,2010,10,12,1,HB,O,1,HBO1,control,Y_NA,quadrat
9973,2,10/27/2010,2010,10,12,1,HB,O,1,HBO1,control,Y_NA,quadrat
9974,2,10/27/2010,2010,10,15,1,HB,O,1,HBO1,control,Y_NA,quadrat
9975,2,10/27/2010,2010,10,16,1,HB,O,1,HBO1,control,Y_NA,quadrat
9976,2,10/27/2010,2010,10,16,1,HB,O,1,HBO1,control,Y_NA,quadrat
9977,2,10/27/2010,2010,10,16.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9978,2,10/27/2010,2010,10,17.5,1,HB,O,1,HBO1,control,Y_NA,quadrat
9979,3,7/10/2011,2011,7,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9980,3,7/10/2011,2011,7,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9981,3,7/10/2011,2011,7,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9982,3,7/10/2011,2011,7,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9983,3,7/10/2011,2011,7,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9984,3,7/10/2011,2011,7,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9985,3,7/10/2011,2011,7,NA,1,HB,O,1,HBO1,control,Y_NA,quadrat
9986,2,12/8/2010,2010,12,5.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9987,2,12/8/2010,2010,12,5.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9988,2,12/8/2010,2010,12,6.9,1,HB,O,1,HBO1,control,Y_NA,quadrat
9989,2,12/8/2010,2010,12,6.9,1,HB,O,1,HBO1,control,Y_NA,quadrat
9990,2,12/8/2010,2010,12,7.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9991,2,12/8/2010,2010,12,7.4,1,HB,O,1,HBO1,control,Y_NA,quadrat
9992,2,12/8/2010,2010,12,8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9993,2,12/8/2010,2010,12,8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9994,2,12/8/2010,2010,12,8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9995,2,12/8/2010,2010,12,8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9996,2,12/8/2010,2010,12,8.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9997,2,12/8/2010,2010,12,8.8,1,HB,O,1,HBO1,control,Y_NA,quadrat
9998,2,12/8/2010,2010,12,9.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
9999,2,12/8/2010,2010,12,9.2,1,HB,O,1,HBO1,control,Y_NA,quadrat
10000,2,12/8/2010,2010,12,9.3,1,HB,O,1,HBO1,control,Y_NA,quadrat
10001,2,12/8/2010,2010,12,9.3,1,HB,O,1,HBO1,control,Y_NA,quadrat
10002,3,7/10/2011,2011,7,18.9,1,HB,O,1,HBO1,control,Y_NA,quadrat
10003,3,7/10/2011,2011,7,19.1,1,HB,O,1,HBO1,control,Y_NA,quadrat
10004,3,7/10/2011,2011,7,18.3,1,HB,O,1,HBO1,control,Y_NA,quadrat
10005,3,7/10/2011,2011,7,20.7,1,HB,O,1,HBO1,control,Y_NA,quadrat
10006,1,5/25/2010,2010,5,21,1,HB,O,2,HBO2,control,Y_NA,quadrat
10007,1,5/25/2010,2010,5,32,1,HB,O,2,HBO2,control,Y_NA,quadrat
10008,1,5/25/2010,2010,5,43,1,HB,O,2,HBO2,control,Y_NA,quadrat
10009,1,5/25/2010,2010,5,43,1,HB,O,2,HBO2,control,Y_NA,quadrat
10010,1,5/25/2010,2010,5,44,1,HB,O,2,HBO2,control,Y_NA,quadrat
10011,1,5/25/2010,2010,5,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10012,1,5/25/2010,2010,5,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10013,1,5/25/2010,2010,5,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10014,1,5/25/2010,2010,5,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10015,1,5/25/2010,2010,5,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10016,1,5/25/2010,2010,5,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10017,2,12/8/2010,2010,12,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10018,2,12/8/2010,2010,12,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10019,3,7/10/2011,2011,7,6.6,1,HB,O,2,HBO2,control,Y_NA,quadrat
10020,3,7/10/2011,2011,7,8.2,1,HB,O,2,HBO2,control,Y_NA,quadrat
10021,3,7/10/2011,2011,7,9.6,1,HB,O,2,HBO2,control,Y_NA,quadrat
10022,3,7/10/2011,2011,7,9.6,1,HB,O,2,HBO2,control,Y_NA,quadrat
10023,3,7/10/2011,2011,7,10,1,HB,O,2,HBO2,control,Y_NA,quadrat
10024,3,7/10/2011,2011,7,10.7,1,HB,O,2,HBO2,control,Y_NA,quadrat
10025,3,7/10/2011,2011,7,12.4,1,HB,O,2,HBO2,control,Y_NA,quadrat
10026,3,7/10/2011,2011,7,12.4,1,HB,O,2,HBO2,control,Y_NA,quadrat
10027,3,7/10/2011,2011,7,13.9,1,HB,O,2,HBO2,control,Y_NA,quadrat
10028,3,7/10/2011,2011,7,14.2,1,HB,O,2,HBO2,control,Y_NA,quadrat
10029,3,7/10/2011,2011,7,14.6,1,HB,O,2,HBO2,control,Y_NA,quadrat
10030,3,7/10/2011,2011,7,14.8,1,HB,O,2,HBO2,control,Y_NA,quadrat
10031,3,7/10/2011,2011,7,15.1,1,HB,O,2,HBO2,control,Y_NA,quadrat
10032,3,7/10/2011,2011,7,15.9,1,HB,O,2,HBO2,control,Y_NA,quadrat
10033,3,7/10/2011,2011,7,16.5,1,HB,O,2,HBO2,control,Y_NA,quadrat
10034,3,7/10/2011,2011,7,16.7,1,HB,O,2,HBO2,control,Y_NA,quadrat
10035,3,7/10/2011,2011,7,16.7,1,HB,O,2,HBO2,control,Y_NA,quadrat
10036,3,7/10/2011,2011,7,17.2,1,HB,O,2,HBO2,control,Y_NA,quadrat
10037,2,10/27/2010,2010,10,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10038,2,10/27/2010,2010,10,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10039,2,10/27/2010,2010,10,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10040,2,10/27/2010,2010,10,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10041,2,10/27/2010,2010,10,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10042,2,10/27/2010,2010,10,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10043,2,10/27/2010,2010,10,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10044,2,10/27/2010,2010,10,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10045,2,10/27/2010,2010,10,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10046,2,10/27/2010,2010,10,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10047,2,12/8/2010,2010,12,12,1,HB,O,2,HBO2,control,Y_NA,quadrat
10048,2,12/8/2010,2010,12,12,1,HB,O,2,HBO2,control,Y_NA,quadrat
10049,2,12/8/2010,2010,12,15.4,1,HB,O,2,HBO2,control,Y_NA,quadrat
10050,2,12/8/2010,2010,12,15.4,1,HB,O,2,HBO2,control,Y_NA,quadrat
10051,2,12/8/2010,2010,12,15.7,1,HB,O,2,HBO2,control,Y_NA,quadrat
10052,2,12/8/2010,2010,12,15.7,1,HB,O,2,HBO2,control,Y_NA,quadrat
10053,2,12/8/2010,2010,12,17.8,1,HB,O,2,HBO2,control,Y_NA,quadrat
10054,2,12/8/2010,2010,12,17.8,1,HB,O,2,HBO2,control,Y_NA,quadrat
10055,2,12/8/2010,2010,12,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10056,2,12/8/2010,2010,12,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10057,2,12/8/2010,2010,12,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10058,2,12/8/2010,2010,12,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10059,2,12/8/2010,2010,12,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10060,2,12/8/2010,2010,12,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10061,2,12/8/2010,2010,12,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10062,2,12/8/2010,2010,12,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10063,2,12/8/2010,2010,12,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10064,2,12/8/2010,2010,12,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10065,2,12/8/2010,2010,12,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10066,2,12/8/2010,2010,12,NA,1,HB,O,2,HBO2,control,Y_NA,quadrat
10067,3,7/10/2011,2011,7,9.3,1,HB,O,2,HBO2,control,Y_NA,quadrat
10068,3,7/10/2011,2011,7,9.4,1,HB,O,2,HBO2,control,Y_NA,quadrat
10069,3,7/10/2011,2011,7,9.9,1,HB,O,2,HBO2,control,Y_NA,quadrat
10070,3,7/10/2011,2011,7,11,1,HB,O,2,HBO2,control,Y_NA,quadrat
10071,3,7/10/2011,2011,7,11.3,1,HB,O,2,HBO2,control,Y_NA,quadrat
10072,3,7/10/2011,2011,7,11.8,1,HB,O,2,HBO2,control,Y_NA,quadrat
10073,3,7/10/2011,2011,7,12.6,1,HB,O,2,HBO2,control,Y_NA,quadrat
10074,3,7/10/2011,2011,7,12.7,1,HB,O,2,HBO2,control,Y_NA,quadrat
10075,3,7/10/2011,2011,7,12.7,1,HB,O,2,HBO2,control,Y_NA,quadrat
10076,3,7/10/2011,2011,7,12.8,1,HB,O,2,HBO2,control,Y_NA,quadrat
10077,3,7/10/2011,2011,7,12.9,1,HB,O,2,HBO2,control,Y_NA,quadrat
10078,3,7/10/2011,2011,7,13.6,1,HB,O,2,HBO2,control,Y_NA,quadrat
10079,3,7/10/2011,2011,7,13.8,1,HB,O,2,HBO2,control,Y_NA,quadrat
10080,3,7/10/2011,2011,7,14.1,1,HB,O,2,HBO2,control,Y_NA,quadrat
10081,3,7/10/2011,2011,7,14.2,1,HB,O,2,HBO2,control,Y_NA,quadrat
10082,3,7/10/2011,2011,7,14.2,1,HB,O,2,HBO2,control,Y_NA,quadrat
10083,3,7/10/2011,2011,7,14.5,1,HB,O,2,HBO2,control,Y_NA,quadrat
10084,3,7/10/2011,2011,7,15.1,1,HB,O,2,HBO2,control,Y_NA,quadrat
10085,3,7/10/2011,2011,7,15.2,1,HB,O,2,HBO2,control,Y_NA,quadrat
10086,3,7/10/2011,2011,7,15.7,1,HB,O,2,HBO2,control,Y_NA,quadrat
10087,3,7/10/2011,2011,7,15.8,1,HB,O,2,HBO2,control,Y_NA,quadrat
10088,3,7/10/2011,2011,7,15.8,1,HB,O,2,HBO2,control,Y_NA,quadrat
10089,3,7/10/2011,2011,7,16.1,1,HB,O,2,HBO2,control,Y_NA,quadrat
